N1,N2,T_split,MigRate,Fst,dxy,segsites1,segsites2,pi1,pi2,tajima1,tajima2
150000,5000,8094,0,0.3076053809162097,0.10167007999999852,0.4137,0.0463,0.10233608163265008,0.0053352653061223936,0.39583802117313005,-1.762348070912583
150000,5000,10482,0,0.1205720667311313,0.09966711999999842,0.3868,0.1532,0.09727077551020166,0.05916726530612291,0.46324337226365003,2.6714275149086815
150000,5000,9435,0,0.3516419759315025,0.10278999999999862,0.3894,0.0001,0.09860897959183434,4e-06,0.49209430596353676,-1.1027964465679785
150000,5000,8587,0,0.2526695300977194,0.10073367999999887,0.388,0.103,0.09451934693877283,0.02567412244897942,0.33407807694287184,0.42595346312443344
150000,5000,6589,0,0.1918653012658179,0.09681231999999818,0.3948,0.141,0.09459526530612011,0.03669036734693877,0.26836563332930274,0.6058222452266114
150000,5000,6832,0,0.1186181933989896,0.09513151999999807,0.4013,0.1465,0.09377093877550718,0.05614114285714295,0.17094547038815608,2.622104877795489
150000,5000,6311,0,0.12248843025237477,0.10107783999999906,0.389,0.1424,0.09921281632652813,0.058823510204082594,0.5218479949424193,3.1115461033130454
150000,5000,9049,0,0.1896458954453789,0.1030205599999986,0.3958,0.1396,0.09757395918367132,0.04277559183673569,0.38196248363277363,1.3630392027464946
150000,5000,4152,0,0.08860722401864807,0.09923007999999904,0.4155,0.2127,0.09670244897958923,0.06945036734693837,0.15567758408347476,1.6938646416732628
150000,5000,8622,0,0.19389426203313875,0.09484407999999858,0.3946,0.1579,0.09759053061224257,0.030485061224490392,0.3949568201259304,-0.4949255709515417
150000,5000,10060,0,0.10622363809042679,0.09918543999999886,0.376,0.1977,0.09491044897958925,0.06536383673469358,0.4787562144111611,1.7609713493424444
150000,5000,7860,0,0.10863504522807177,0.10321935999999876,0.409,0.1648,0.10050399999999725,0.06547689795918374,0.36896609660925234,2.853850159729632
150000,5000,9003,0,0.34617319670854496,0.09555999999999928,0.3819,0.0003,0.09276408163265115,6.155102040816327e-05,0.32250050408567577,-0.167366804369915
150000,5000,6601,0,0.10847870895642064,0.09490711999999824,0.3814,0.1538,0.09251281632652825,0.06014995918367382,0.3169133505507337,2.7514960658284484
150000,5000,8596,0,0.13071269810145125,0.09954983999999868,0.3814,0.1441,0.09564065306122232,0.05742636734693913,0.45152528580610546,2.8728223680121627
150000,5000,9461,0,0.1471349356136089,0.09647015999999921,0.3809,0.0951,0.09541779591836544,0.04802832653061194,0.44732422804026784,4.613416437942874
150000,5000,8023,0,0.24519030226126615,0.10207471999999847,0.4077,0.1318,0.10288236734693641,0.020868979591836503,0.4775866536012162,-1.0638396690438985
150000,5000,7231,0,0.19060194939386066,0.0994469599999984,0.4262,0.093,0.10209355102040535,0.03311902040816365,0.2674092823778421,2.1751799792665483
150000,5000,7086,0,0.28903949041803556,0.0998114399999981,0.4045,0.1069,0.09780367346938512,0.012296897959183513,0.30425498783120747,-1.772541701961894
150000,5000,6818,0,0.2943170094110441,0.10466839999999861,0.4067,0.1073,0.10290702040816055,0.01122685714285764,0.48876595213564256,-1.9429227142240013
150000,5000,8092,0,0.08812865623852051,0.09571583999999855,0.3901,0.1698,0.09299591836734473,0.06742726530612216,0.24845126902356687,2.8505193985955213
150000,5000,7018,0,0.10760855221359422,0.10157599999999876,0.4017,0.1493,0.09824048979591563,0.06543746938775548,0.34976825346085605,3.5251098457238643
150000,5000,7846,0,0.10062345589240151,0.10446327999999837,0.412,0.2061,0.0998265306122421,0.07089820408163273,0.312604049921735,1.9805153652044725
150000,5000,11475,0,0.1388523711231192,0.09801535999999812,0.3787,0.1325,0.09338065306122241,0.05484873469387813,0.3829125740898629,3.125218490209253
150000,5000,9654,0,0.3581644362855022,0.10004399999999883,0.3847,0.0004,0.09454073469387528,1.6e-05,0.3692890540304023,-1.8623639490051502
150000,5000,10828,0,0.16754553651320614,0.09673103999999809,0.4093,0.0988,0.09369012244897655,0.04424742857142804,0.09273611078896167,3.6776720149431585
150000,5000,8391,0,0.12355375273626135,0.0968183199999984,0.4105,0.1277,0.09860620408163039,0.052443183673469125,0.27833795934007566,3.07122103044741
150000,5000,10784,0,0.1306568907157134,0.09692047999999931,0.359,0.1653,0.09176979591836557,0.057271265306122414,0.5313377448810903,2.0202446318504563
150000,5000,3871,0,0.08793363366741469,0.09543215999999848,0.4086,0.1614,0.09374644897958938,0.06626416326530625,0.10143604393872593,3.0709281016541876
150000,5000,6964,0,0.19032894257901223,0.10264359999999792,0.4198,0.1131,0.09846644897958882,0.04117151020408222,0.1855234305967073,2.3060737438669627
150000,5000,6565,0,0.11194514102942743,0.09966799999999822,0.3923,0.1712,0.09653657142856911,0.0626631020408166,0.3746559497619033,2.341013930378044
150000,5000,7187,0,0.11874282003751646,0.09798351999999866,0.3812,0.165,0.0945041632653036,0.05986318367346961,0.40474814440879286,2.2881253029704265
150000,5000,4113,0,0.08582501751645066,0.10212727999999761,0.4159,0.2325,0.09510848979591548,0.07685697959183675,0.08909050525935364,1.7605196696703516
150000,5000,8484,0,0.1515499312818286,0.09912207999999907,0.4027,0.1035,0.09813477551020208,0.04792946938775492,0.33549091355729277,3.927771750207591
150000,5000,8888,0,0.16661947368880892,0.10300079999999848,0.4096,0.1064,0.10133526530611986,0.045823020408163787,0.39637163047820734,3.3971256339441522
150000,5000,11164,0,0.22019649715475176,0.10410719999999862,0.4043,0.1592,0.09866799999999668,0.03439771428571425,0.3413108061129007,-0.1178439897130588
150000,5000,10188,0,0.17579921086187156,0.09715343999999812,0.3666,0.0861,0.09327526530612049,0.04292816326530599,0.5117690102278679,4.506311379854415
150000,5000,8704,0,0.11718283716227063,0.09410591999999851,0.3793,0.1363,0.0931795918367324,0.05554865306122587,0.36780972121411215,3.0204437722833863
150000,5000,8583,0,0.16030928990878268,0.10395727999999861,0.3951,0.1496,0.099249877551018,0.05121338775510185,0.45875848788961343,1.9520786624831865
150000,5000,6723,0,0.15998403487331836,0.09982943999999849,0.4125,0.1728,0.09939159183673191,0.04519371428571493,0.2904750808948275,0.6277592065918882
150000,5000,11279,0,0.148613713901125,0.10082575999999861,0.3901,0.1559,0.09602212244897715,0.05344791836734688,0.37578709866997595,1.9604311957186518
150000,5000,6622,0,0.21168724402417594,0.09935343999999853,0.3957,0.1503,0.09727657142856913,0.0320003265306122,0.37064859405098377,-0.1695718453912517
150000,5000,7325,0,0.09151744704160525,0.09938247999999876,0.3906,0.1878,0.0945025306122424,0.07093183673469386,0.3067562465615437,2.5328885938875456
150000,5000,9010,0,0.1191556283492875,0.10705839999999821,0.4161,0.1652,0.10455004081632376,0.06397306122449015,0.459760589561358,2.688834505497168
150000,5000,7753,0,0.13890140374125381,0.10040359999999826,0.3974,0.1053,0.10031151020407905,0.0515144489795929,0.4787470352943386,4.355926566445707
150000,5000,6049,0,0.09010850316326124,0.10552647999999833,0.4253,0.2005,0.10455077551020167,0.07161085714285635,0.37057361498093766,2.196314027243572
150000,5000,9364,0,0.1292994650591075,0.09803479999999845,0.4017,0.1549,0.09718269387754835,0.05398881632653091,0.3065428784430634,2.053935782679344
150000,5000,5583,0,0.11534350212039912,0.09984415999999774,0.4033,0.1565,0.09689591836734449,0.061490775510204515,0.27911660095128543,2.7814368738290707
150000,5000,10393,0,0.16544311888160368,0.10347447999999825,0.4062,0.1521,0.10026024489795664,0.047932897959183846,0.38691849757831365,1.506333447422238
150000,5000,6274,0,0.1315356290228612,0.0984285599999983,0.4047,0.1742,0.10052171428571195,0.05056800000000067,0.4125399798148305,1.0991930442987765
150000,5000,2929,0,0.11913079545963556,0.09928935999999845,0.4204,0.1803,0.09565738775509876,0.060644163265306555,0.07034198964371947,1.8546616972447836
150000,5000,5638,0,0.1426310667042895,0.09754255999999857,0.4246,0.0955,0.09817730612244588,0.04820408163265332,0.13081878765014487,4.608979987035943
150000,5000,6119,0,0.20382996914420914,0.09987895999999793,0.4108,0.1191,0.09747322448979327,0.034639510204082305,0.2301856686286437,1.1073798662888692
150000,5000,6621,0,0.11206946537016971,0.09943463999999803,0.4155,0.1626,0.0970230204081606,0.06176391836734821,0.16834255116392247,2.567517941377033
150000,5000,8360,0,0.2915721906275247,0.10276375999999784,0.3989,0.149,0.09809722448979341,0.01463469387755117,0.3720494551998994,-2.0496450640773722
150000,5000,6706,0,0.14666789299685967,0.10128455999999786,0.4176,0.1282,0.10018767346938526,0.05056106122448982,0.27346651352240015,2.804425731529263
150000,5000,11225,0,0.2651068549404656,0.09899727999999884,0.3734,0.085,0.09543395918367162,0.019579918367347,0.5306152753233337,0.11616809512180463
150000,5000,8331,0,0.11191966924313501,0.09891351999999878,0.4058,0.1119,0.10116979591836496,0.056832897959184774,0.42770425506395976,4.6626070956067265
150000,5000,7553,0,0.16454740731625428,0.10679271999999855,0.415,0.1679,0.10104644897958928,0.05218089795918365,0.33210748371073856,1.435223862543115
150000,5000,4889,0,0.10365723042917097,0.10415495999999841,0.4098,0.2023,0.09991412244897703,0.0692662040816322,0.33746368632035795,1.9541230807325338
150000,5000,9309,0,0.17139999556361285,0.1029878399999982,0.4125,0.0983,0.10294408163265027,0.042754612244898516,0.4318449052755731,3.4662440647931865
150000,5000,6689,0,0.17984628842204842,0.10088959999999836,0.4197,0.1019,0.10236546938775208,0.037898530612245324,0.33894092180515684,2.434586508240748
150000,5000,5533,0,0.08207031426037403,0.10143399999999789,0.4217,0.177,0.09834261224489518,0.07375208163265402,0.16335540542626972,3.1718209256049863
150000,5000,10212,0,0.34818141165752525,0.10533599999999851,0.4112,0.0002,0.10182914285714045,2.653061224489796e-05,0.40028649537473393,-0.7240140873882475
150000,5000,10990,0,0.25429725528440217,0.10046183999999872,0.3791,0.0449,0.09837102040816129,0.02108179591836725,0.5947134505816541,4.017050309706438
150000,5000,9721,0,0.14812037982947868,0.10028895999999793,0.4125,0.1231,0.09983061224489496,0.048993714285714494,0.307945711795128,2.863240415454979
150000,5000,11184,0,0.17965617037494763,0.08926271999999849,0.3722,0.1049,0.0934653877550999,0.03068285714285708,0.4573257966724848,1.1340379320892249
150000,5000,6555,0,0.09542738429185527,0.09881263999999866,0.3817,0.1662,0.09565542857142664,0.06753787755102032,0.4489259230369294,3.002346074930627
150000,5000,8732,0,0.22204781906581206,0.10193207999999815,0.4056,0.1163,0.09670775510203865,0.03307159183673469,0.2491387202405666,1.0011577248409174
150000,5000,9250,0,0.08521920613932532,0.0894560799999991,0.3719,0.1787,0.08824538775510021,0.06256783673469409,0.23026489318569218,2.0805439928267133
150000,5000,5916,0,0.09787327755011799,0.107673279999998,0.4322,0.1938,0.1052828571428546,0.07166824489795884,0.3339583135823703,2.4035609445989947
150000,5000,8221,0,0.14850249227686918,0.09784415999999804,0.3923,0.1047,0.09393787755101787,0.05114506122448998,0.26592149380916186,4.343984439420929
150000,5000,7352,0,0.2503057894509749,0.10250487999999816,0.3894,0.1099,0.0964446530612217,0.026480979591836398,0.40086076076350996,0.289949430302497
150000,5000,5920,0,0.0606963755483515,0.09984279999999829,0.4053,0.2124,0.09825199999999742,0.07858032653061094,0.3145789671023549,2.4065132217922875
150000,5000,7745,0,0.12727694170392934,0.0989408799999988,0.4011,0.1207,0.09664293877550766,0.05655453061224481,0.29039370583357244,4.019094138809013
150000,5000,7462,0,0.25965904698498343,0.10235519999999824,0.4122,0.0987,0.09786146938775232,0.022453224489796073,0.23241869504692536,0.06935853060929074
150000,5000,5751,0,0.09079202009991516,0.09675543999999876,0.4054,0.1571,0.09382742857142608,0.06746971428571494,0.13444227932814992,3.3808001223166664
150000,5000,11394,0,0.1273180123425831,0.09720095999999878,0.3901,0.1276,0.0963337142857122,0.05415714285714375,0.3888981790767879,3.2965999762671157
150000,5000,7879,0,0.2000371578955269,0.09983431999999864,0.3921,0.1317,0.09886963265305877,0.03423248979591817,0.4743857398910049,0.6010119314839268
150000,5000,8421,0,0.18544264033767166,0.09356295999999864,0.3748,0.1401,0.09109999999999777,0.037480489795918365,0.3251457179987317,0.7256488542589176
150000,5000,7443,0,0.176007682392897,0.10634655999999898,0.3891,0.1649,0.09894636734693622,0.0500811428571438,0.5095318138321633,1.3190991647636494
150000,5000,8402,0,0.16387409490754956,0.0955803999999991,0.4054,0.1464,0.09679493877550781,0.04053477551020414,0.25459963705327404,0.878988849887669
150000,5000,7298,0,0.08143880876298892,0.10587463999999937,0.3828,0.2084,0.10116138775509996,0.07869591836734606,0.6731993895235137,2.5320175625652204
150000,5000,5446,0,0.05835062020255799,0.09819887999999846,0.4156,0.1949,0.09689902040816041,0.07784253061224596,0.16252252020998187,2.8889225724994674
150000,5000,6435,0,0.12188503671646811,0.09940807999999866,0.4041,0.1387,0.09850742857142587,0.057108734693877214,0.3367707682917075,3.0893374875423487
150000,5000,7916,0,0.10114185803110476,0.10297599999999822,0.4081,0.154,0.1021588571428546,0.06595902040816429,0.4444249531884764,3.3615699201431197
150000,5000,6902,0,0.11361018808890799,0.10198935999999853,0.3952,0.1551,0.0993386938775482,0.06302032653061249,0.4614042126674389,3.001201513637383
150000,5000,10084,0,0.13655970310432297,0.09947351999999854,0.3982,0.1582,0.09843681632652855,0.05270253061224491,0.3931439420427597,1.8015269395581819
150000,5000,10987,0,0.3149199647505805,0.10237487999999903,0.3877,0.0378,0.09655967346938556,0.010115999999999958,0.4235553515515714,0.7226931874052829
150000,5000,7616,0,0.15668802987743946,0.10881351999999843,0.4107,0.111,0.10275485714285473,0.05591151020408224,0.44223477047422893,4.593982747060073
150000,5000,5810,0,0.11152163601336074,0.10133231999999869,0.3846,0.1897,0.09661436734693678,0.0653826122448977,0.45883832763469873,1.9911407380195898
150000,5000,7371,0,0.23155522814020402,0.09929671999999866,0.4001,0.1034,0.09856595918367117,0.02534897959183672,0.37917391896800035,0.35866872982652653
150000,5000,8905,0,0.15086543849550782,0.0979043999999986,0.3926,0.0975,0.09655559183673225,0.047916571428571544,0.3723648652691172,4.3914776789023575
150000,5000,8108,0,0.09346404317676038,0.09771783999999917,0.3909,0.1763,0.09414579591836533,0.06788008163265276,0.28872867955116577,2.6527576791977743
150000,5000,9891,0,0.27180884917968295,0.10208911999999894,0.3995,0.0483,0.09949387755101807,0.017411102040816435,0.4233735792907211,2.2394274663321383
150000,5000,7709,0,0.10486418549604093,0.09594599999999842,0.4031,0.1707,0.09446244897958923,0.0610040816326535,0.18197794594834094,2.199218284052932
150000,5000,7048,0,0.09669211070000772,0.09949367999999868,0.4023,0.1989,0.097465959183671,0.06643314285714218,0.31217843567603204,1.8164487159143046
150000,5000,7405,0,0.09140059141656398,0.09276535999999867,0.3973,0.1682,0.09280065306122202,0.06165510204081635,0.16947266728881427,2.3497157016895738
150000,5000,8156,0,0.08446510003991814,0.10128127999999911,0.3809,0.1869,0.0955155102040798,0.07549330612244846,0.4515350491203122,2.9629480259380907
150000,5000,7441,0,0.07027580669185185,0.10227527999999834,0.4164,0.2096,0.10056432653060937,0.07712408163265315,0.2996638420553613,2.3735691173925018
150000,5000,9163,0,0.15908700200118087,0.10101935999999823,0.4189,0.1293,0.10086653061224204,0.04571175510204113,0.2878476515527602,2.1349097499830094
150000,5000,6655,0,0.08239521583309928,0.09934919999999832,0.3907,0.1804,0.09518432653060976,0.07326302040816257,0.33438424729469857,2.9986905932265877
150000,5000,8858,0,0.19389120101394908,0.11320927999999898,0.412,0.1067,0.10607551020407897,0.046801061224490396,0.56158109651715,3.5274530271656075
150000,5000,10738,0,0.2799599215674897,0.10349575999999877,0.4015,0.104,0.10085085714285463,0.0155920000000001,0.458490008455457,-1.2009658504854523
150000,5000,9615,0,0.1347766364226346,0.10661999999999844,0.411,0.1323,0.10361934693877334,0.05896791836734779,0.4737646775937782,3.645711327531326
150000,5000,13763,0,0.15614245735907095,0.09595303999999887,0.3889,0.1447,0.09478081632652832,0.04528963265306178,0.3358608649406823,1.4709153403002724
150000,5000,7200,0,0.20345351127965894,0.10195967999999918,0.3922,0.0936,0.10013191836734525,0.03483902040816351,0.5261604772919074,2.43870302295009
150000,5000,6963,0,0.1026298799992239,0.09890983999999801,0.4084,0.1556,0.09799991836734466,0.06299469387755166,0.2742433135564201,2.977115682206686
150000,5000,4354,0,0.11942829303713987,0.09580951999999864,0.3944,0.2045,0.09280253061224235,0.057930040816327015,0.19774179573810272,0.9845050594355012
150000,5000,7071,0,0.16829924087525883,0.09745351999999885,0.4008,0.1407,0.09537836734693665,0.04337404081632648,0.24156300621846374,1.393514041752498
150000,5000,8177,0,0.35348015865237314,0.10145399999999867,0.397,0.0001,0.09691951020407959,4e-06,0.3426723105581414,-1.1027964465679785
150000,5000,6401,0,0.13726659223812065,0.10036471999999869,0.4104,0.1147,0.09902326530612034,0.053250612244897966,0.29598033197129775,3.948180717278066
150000,5000,4187,0,0.09220462354064718,0.09438831999999901,0.396,0.2047,0.0934332244897938,0.06347012244897904,0.20827991725368755,1.4238842711638262
150000,5000,8043,0,0.1235199148112428,0.09655471999999826,0.4,0.1582,0.09497746938775255,0.055671020408163636,0.2329233950098404,2.1091596128361214
150000,5000,15222,0,0.31738457959103916,0.09452599999999915,0.3769,0.0001,0.09792187755101828,3.722448979591837e-05,0.6000116711824969,0.8966072220416375
150000,5000,9235,0,0.12370632404302084,0.10134263999999833,0.3934,0.16,0.09835999999999746,0.059698938775510295,0.4394450813381888,2.457038803417318
150000,5000,6215,0,0.28838261920962693,0.10396439999999879,0.3917,0.1029,0.0955424489795896,0.019303673469388247,0.3391830774444341,-0.583956006330061
150000,5000,5557,0,0.2081946476125952,0.09714543999999815,0.4018,0.099,0.09310742857142584,0.03422351020408235,0.13906588008683077,2.0049025894834744
150000,5000,7803,0,0.10656370522944214,0.0904431199999985,0.3851,0.1654,0.0902203265306102,0.05582669387755136,0.18094806920610013,1.8736117032272583
150000,5000,8331,0,0.1184598720287281,0.09831071999999848,0.3989,0.1412,0.09611608163265063,0.05885567346938762,0.2905249771465367,3.172761988514617
150000,5000,10300,0,0.3624697800682022,0.11022303999999807,0.4123,0.0146,0.10000522448979333,0.0031464489795918326,0.3168246827623799,-0.1244927901070577
150000,5000,12208,0,0.197019770492324,0.09809487999999873,0.3749,0.103,0.09522930612244684,0.0363779591836729,0.5048720475687569,2.127851086586916
150000,5000,8507,0,0.18458008033502715,0.10056887999999851,0.3787,0.0925,0.09292702040816099,0.04552857142857138,0.3632506249187672,4.40295558287412
150000,5000,5776,0,0.1168122297643297,0.09730543999999842,0.4065,0.2131,0.09545012244897697,0.058450367346938516,0.1896886946620999,0.8370957181163365
150000,5000,11472,0,0.2704244958893811,0.10282743999999855,0.3934,0.0477,0.09808089795918135,0.020021959183673315,0.42779953080501415,3.2064037027653662
150000,5000,8029,0,0.3358922881542875,0.10038199999999835,0.418,0.0003,0.09971118367346662,9.395918367346938e-05,0.250985625287432,0.8324313934271976
150000,5000,6478,0,0.109953728492588,0.10305647999999829,0.4218,0.1734,0.10290138775509931,0.06237583673469467,0.33986554925689516,2.237755685703213
150000,5000,7900,0,0.10133173319783839,0.0982409599999986,0.3919,0.1796,0.09782465306122232,0.06250130612244882,0.4327292281604637,2.0457159831066365
150000,5000,9942,0,0.145619446851318,0.09541583999999816,0.3903,0.0978,0.09630816326530402,0.04601036734693804,0.3857466412644945,4.047691213389008
150000,5000,10995,0,0.26491935961543445,0.09710255999999928,0.3741,0.1084,0.09426555102040574,0.018592571428571337,0.471501576551716,-0.8474007825430285
150000,5000,7374,0,0.1717389579660381,0.09334255999999878,0.3806,0.1178,0.09231110204081386,0.0396500408163266,0.31658220219703076,1.8567819473275111
150000,5000,6791,0,0.07712225540765794,0.103787439999998,0.426,0.2022,0.10160506122448684,0.07624497959183661,0.25043164649386834,2.522999377273637
150000,5000,8597,0,0.16937238205578908,0.10556863999999819,0.3977,0.1423,0.10098816326530351,0.048986693877551356,0.5035501725216383,1.9832351831951878
150000,5000,10275,0,0.22125949358487484,0.09962103999999893,0.3686,0.1135,0.09367910204081456,0.03336832653061221,0.5070944716982704,1.1588372174788473
150000,5000,6852,0,0.10532329558122588,0.09744927999999861,0.4243,0.1872,0.09767787755101778,0.060077959183673,0.11418018740539461,1.6018623188356822
150000,5000,7114,0,0.2850743382797164,0.10360591999999852,0.394,0.1075,0.09913126530612014,0.016146938775510353,0.4653278851590999,-1.1964838349824523
150000,5000,8357,0,0.2078667024068317,0.09905335999999856,0.3837,0.0708,0.0966128163265284,0.033307918367347054,0.4684428355485385,4.0425958371032635
150000,5000,11493,0,0.34668623564713563,0.09665519999999878,0.38,0.0094,0.09203436734693705,0.0017457142857142899,0.31091413612567814,-0.5965692557387874
150000,5000,7080,0,0.1203428053670409,0.10107615999999879,0.4279,0.1517,0.101617714285711,0.05710579591836808,0.2335328064624962,2.511204860356499
150000,5000,8505,0,0.09974538990927984,0.09652559999999807,0.3952,0.1805,0.09211722448979325,0.06591502040816347,0.16145921326440757,2.3274223755271892
150000,5000,4970,0,0.09257691395633172,0.10663967999999747,0.4404,0.1608,0.10488269387754781,0.07225322448979661,0.24458915994118657,3.7066688966179075
150000,5000,9237,0,0.1302576498307203,0.1000417599999984,0.396,0.1179,0.09676497959183455,0.057200897959184566,0.3463856122712061,4.290967590534482
150000,5000,12074,0,0.15743489913180742,0.10608295999999827,0.397,0.1305,0.10069714285714079,0.053750938775511396,0.4988661170718007,3.09121074706326
150000,5000,6198,0,0.12932283900723862,0.09016591999999833,0.4014,0.1294,0.09549175510203807,0.04353918367346964,0.24036124454036878,1.855300993530644
150000,5000,8386,0,0.2662714150755495,0.09719767999999888,0.3678,0.1135,0.09177208163265067,0.02086840816326527,0.4310629026535266,-0.645291792811084
150000,5000,5682,0,0.16166400563390915,0.10753055999999812,0.4248,0.106,0.10337567346938528,0.051827102040817044,0.32991337177052343,4.3514099745794566
150000,5000,8535,0,0.10014514579316047,0.09884399999999885,0.3739,0.1777,0.09496677551020168,0.0667305306122443,0.5044969509647224,2.4969710815213446
150000,5000,10925,0,0.21139067771965014,0.09963823999999906,0.3901,0.1347,0.09611191836734471,0.03361608163265315,0.37956550800911926,0.4311705488093392
150000,5000,4004,0,0.13131168749811617,0.09995159999999857,0.4008,0.1591,0.09822514285714046,0.05527240816326588,0.3581535803557233,2.035471294579246
150000,5000,10414,0,0.36462497136547856,0.10819999999999848,0.4172,0.0004,0.10063346938775271,0.00012326530612244898,0.2947827764816917,0.8629130283187724
150000,5000,9050,0,0.2661377753188905,0.10191959999999821,0.3964,0.1038,0.09807697959183444,0.02006963265306061,0.3966677458568733,-0.4897594834126984
150000,5000,6144,0,0.08745430199072968,0.10163815999999842,0.4076,0.201,0.09844693877550752,0.07213395918367335,0.2999766284189579,2.2244360600038777
150000,5000,11208,0,0.1967996374287303,0.09527191999999889,0.3856,0.1046,0.09797934693877282,0.029899102040815962,0.5062508048536492,1.025051379191987
150000,5000,6440,0,0.14325458091764398,0.11110399999999859,0.4174,0.1471,0.10603183673469173,0.060488979591837175,0.5051913952042584,3.081009992681545
150000,5000,7676,0,0.15800631387645425,0.09750071999999875,0.3939,0.1005,0.09460595918367151,0.047180816326530525,0.27779706347602445,4.031790000788667
150000,5000,3683,0,0.043894722040643486,0.09905519999999861,0.412,0.2359,0.09841983673469136,0.08302987755101984,0.2565573815098316,2.1116854578667064
150000,5000,9736,0,0.274798116599297,0.10032287999999892,0.3835,0.0991,0.09377020408163016,0.020372326530611964,0.3489305793679127,-0.28951532326923973
150000,5000,6253,0,0.11868756148829596,0.10825783999999737,0.432,0.166,0.10203281632652772,0.06854024489795928,0.21230916585440177,3.1093731193929846
150000,5000,8255,0,0.14276925576783717,0.1020533599999984,0.3986,0.1066,0.10019248979591582,0.05291502040816409,0.4613728860410752,4.473564179005229
150000,5000,11896,0,0.2088500013247241,0.10510887999999848,0.394,0.0951,0.10208759183673193,0.035492571428570874,0.58849310552438,2.455230317519586
150000,5000,9059,0,0.17648103134863713,0.10071703999999895,0.3964,0.1044,0.09967844897958969,0.04132236734693918,0.4629838575614804,2.826017967949115
150000,5000,6512,0,0.13246992876169195,0.1070270399999985,0.4235,0.1914,0.10415804081632393,0.059818367346938434,0.3725010604603385,1.4641814269180429
150000,5000,9505,0,0.10242181420375107,0.10035975999999863,0.387,0.1823,0.09726399999999798,0.06615934693877526,0.4608229481156112,2.2903114019932134
150000,5000,10272,0,0.14475073078037393,0.09792527999999867,0.3932,0.1035,0.09444057142856895,0.051880408163265154,0.27791090065336865,4.552941075990728
150000,5000,8680,0,0.13403412550166105,0.10012375999999858,0.4089,0.1573,0.09912563265305843,0.05378644897959187,0.31461842201863705,1.9457258710376608
150000,5000,6290,0,0.10814664291555143,0.10239215999999826,0.407,0.1913,0.10006399999999768,0.06474955102040746,0.3710402338523099,1.8896179310554624
150000,5000,5466,0,0.22626235513623827,0.09950815999999861,0.4022,0.1082,0.09768522448979303,0.02788857142857115,0.32211599960879794,0.565026503346267
150000,5000,7612,0,0.2835614797842472,0.10095047999999845,0.4162,0.1359,0.09799314285713995,0.014700816326530586,0.20015855072113167,-1.8860749834807289
150000,5000,5577,0,0.08589567561034728,0.09928015999999862,0.403,0.1934,0.09916261224489539,0.06798497959183664,0.37437905575426744,2.103747545230803
150000,5000,6357,0,0.1395577459010191,0.09570175999999826,0.3984,0.1756,0.09364971428571141,0.050872734693878374,0.1938696844444507,1.0897152653373863
150000,5000,10284,0,0.2150024357219763,0.10560663999999856,0.3984,0.1118,0.09933322448979359,0.03712897959183646,0.4280407027686009,1.7830259373743114
150000,5000,8030,0,0.11973600967851916,0.09744871999999821,0.3899,0.1638,0.09535085714285503,0.05786489795918387,0.34959966315153596,2.13164985501366
150000,5000,9658,0,0.16423650091914266,0.1011445599999988,0.3819,0.0955,0.09930277551020193,0.045913306122448455,0.6035365380629546,4.216240831190775
150000,5000,7540,0,0.18924248878537409,0.10379639999999851,0.4059,0.0981,0.09955208163265064,0.04197281632653091,0.3612739115290076,3.350247351763518
150000,5000,7561,0,0.2243375248389331,0.09908911999999791,0.3889,0.1356,0.0965753469387729,0.028977795918367893,0.4116034601522344,-0.1565708984319477
150000,5000,6307,0,0.0972278330763503,0.09524967999999863,0.3954,0.1448,0.09444016326530344,0.06229804081632683,0.25595887715585613,3.392756349618138
150000,5000,7981,0,0.33088451253936346,0.0993199999999986,0.3986,0.0643,0.09725616326530374,0.002612081632653024,0.3404515154270739,-2.985330867703956
150000,5000,9130,0,0.19347016216168067,0.09906439999999844,0.4109,0.0914,0.09592759183673177,0.03796497959183692,0.1674906938964083,3.1450493982137147
150000,5000,6401,0,0.10052631897214981,0.09166495999999857,0.3871,0.1358,0.09079199999999765,0.0590457959183676,0.1853214287164275,3.4670676707366126
150000,5000,6583,0,0.191118828110322,0.09920287999999834,0.3933,0.1423,0.09987999999999742,0.03485608163265324,0.5039266973565243,0.3555855568112717
150000,5000,3564,0,0.08971635863362626,0.09486431999999854,0.3815,0.1682,0.09099844897958993,0.06748946938775555,0.250713406176481,2.9184685750506656
150000,5000,7910,0,0.17708826871380312,0.09718063999999886,0.4134,0.1512,0.0981782040816299,0.037701306122449534,0.23368350880084007,0.4277527625900065
150000,5000,7757,0,0.19985900802086753,0.09360439999999814,0.3921,0.0988,0.09257918367346699,0.03226334693877551,0.21104685585883684,1.6914786079896789
150000,5000,5992,0,0.0965267458425878,0.09569959999999815,0.3921,0.1754,0.09332057142856909,0.06438106122448997,0.24208378576592476,2.3580092125552548
150000,5000,9954,0,0.1649558140241707,0.09824719999999867,0.3905,0.0983,0.09789885714285487,0.04294897959183729,0.45053665722590913,3.4986210453490094
150000,5000,5643,0,0.08863209123942462,0.10056655999999886,0.3958,0.2167,0.0960424489795894,0.07233975510204001,0.31844728967063923,1.8137653096681903
150000,5000,8067,0,0.16377021446134665,0.09841215999999865,0.3911,0.1111,0.09374269387754934,0.04768587755102087,0.26978885801656305,3.3737796915629614
